Strike,Stock,option_price,IV,Time
19650.0,18042.95,0.0,0.04,0.23013698630136986
19450.0,18042.95,0.0,0.03,0.23013698630136986
19500.0,18042.95,76.6,0.11,0.23013698630136986
19350.0,18042.95,0.0,0.03,0.23013698630136986
19400.0,18042.95,0.0,0.03,0.23013698630136986
19200.0,18042.95,0.0,0.02,0.23013698630136986
19250.0,18042.95,0.0,0.02,0.23013698630136986
19300.0,18042.95,0.0,0.03,0.23013698630136986
19100.0,18042.95,279.0,0.15,0.23013698630136986
19150.0,18042.95,0.0,0.02,0.23013698630136986
18950.0,18042.95,0.0,0.01,0.23013698630136986
19000.0,18042.95,181.75,0.11,0.23013698630136986
19050.0,18042.95,0.0,0.02,0.23013698630136986
18850.0,18042.95,0.0,0.01,0.23013698630136986
18900.0,18042.95,0.0,0.01,0.23013698630136986
18700.0,18042.95,282.6,0.11,0.23013698630136986
18750.0,18042.95,0.0,0.01,0.23013698630136986
18800.0,18042.95,0.0,0.01,0.23013698630136986
18600.0,18042.95,327.0,0.11,0.23013698630136986
18650.0,18042.95,0.0,0.0,0.23013698630136986
18500.0,18042.95,368.65,0.11,0.23013698630136986
18550.0,18042.95,0.0,0.0,0.23013698630136986
18350.0,18042.95,0.0,-0.0,0.23013698630136986
18400.0,18042.95,417.05,0.11,0.23013698630136986
18450.0,18042.95,0.0,-0.0,0.23013698630136986
18200.0,18042.95,527.8,0.11,0.23013698630136986
18250.0,18042.95,830.6,0.21,0.23013698630136986
18300.0,18042.95,472.0,0.11,0.23013698630136986
18100.0,18042.95,590.0,0.11,0.23013698630136986
18150.0,18042.95,0.0,-0.0,0.23013698630136986
18000.0,18042.95,640.0,0.1,0.23013698630136986
18050.0,18042.95,0.0,-0.0,0.23013698630136986
17850.0,18042.95,0.0,-0.0,0.23013698630136986
17900.0,18042.95,0.0,-0.0,0.23013698630136986
17950.0,18042.95,0.0,-0.0,0.23013698630136986
17750.0,18042.95,0.0,-0.0,0.23013698630136986
17800.0,18042.95,0.0,-0.0,0.23013698630136986
17650.0,18042.95,0.0,-0.0,0.23013698630136986
17700.0,18042.95,0.0,-0.0,0.23013698630136986
17500.0,18042.95,972.0,0.08,0.23013698630136986
17550.0,18042.95,0.0,-0.0,0.23013698630136986
17600.0,18042.95,0.0,-0.0,0.23013698630136986
17350.0,18042.95,0.0,-0.0,0.23013698630136986
17400.0,18042.95,0.0,-0.0,0.23013698630136986
17450.0,18042.95,0.0,-0.0,0.23013698630136986
17250.0,18042.95,0.0,-0.0,0.23013698630136986
17300.0,18042.95,0.0,-0.0,0.23013698630136986
17150.0,18042.95,0.0,-0.0,0.23013698630136986
17200.0,18042.95,0.0,-0.0,0.23013698630136986
17050.0,18042.95,0.0,-0.0,0.23013698630136986
17100.0,18042.95,0.0,-0.0,0.23013698630136986
16850.0,18042.95,0.0,-0.0,0.23013698630136986
16900.0,18042.95,0.0,-0.0,0.23013698630136986
16950.0,18042.95,0.0,-0.0,0.23013698630136986
16800.0,17992.15,0.0,-0.0,0.2273972602739726
16850.0,17992.15,0.0,-0.0,0.2273972602739726
16650.0,17992.15,0.0,-0.0,0.2273972602739726
16700.0,17992.15,0.0,-0.0,0.2273972602739726
16550.0,17992.15,0.0,-0.0,0.2273972602739726
16600.0,17992.15,0.0,-0.0,0.2273972602739726
12000.0,17992.15,0.0,-0.3,0.2273972602739726
23000.0,17992.15,7.65,0.2,0.2273972602739726
24000.0,17992.15,7.0,0.23,0.2273972602739726
21000.0,17992.15,12.05,0.14,0.2273972602739726
22000.0,17992.15,7.5,0.16,0.2273972602739726
19700.0,17992.15,0.0,0.04,0.2273972602739726
19750.0,17992.15,0.0,0.04,0.2273972602739726
20000.0,17992.15,28.85,0.11,0.2273972602739726
19600.0,17992.15,0.0,0.04,0.2273972602739726
19650.0,17992.15,0.0,0.04,0.2273972602739726
19450.0,17992.15,0.0,0.03,0.2273972602739726
19500.0,17992.15,66.65,0.11,0.2273972602739726
19550.0,17992.15,0.0,0.04,0.2273972602739726
19350.0,17992.15,0.0,0.03,0.2273972602739726
19400.0,17992.15,0.0,0.03,0.2273972602739726
19200.0,17992.15,0.0,0.02,0.2273972602739726
19250.0,17992.15,0.0,0.03,0.2273972602739726
19300.0,17992.15,0.0,0.03,0.2273972602739726
19100.0,17992.15,279.0,0.15,0.2273972602739726
19150.0,17992.15,0.0,0.02,0.2273972602739726
18950.0,17992.15,0.0,0.02,0.2273972602739726
19000.0,17992.15,163.7,0.11,0.2273972602739726
19050.0,17992.15,0.0,0.02,0.2273972602739726
18850.0,17992.15,0.0,0.01,0.2273972602739726
18900.0,17992.15,0.0,0.01,0.2273972602739726
18700.0,17992.15,264.3,0.11,0.2273972602739726
18750.0,17992.15,0.0,0.01,0.2273972602739726
18800.0,17992.15,0.0,0.01,0.2273972602739726
18600.0,17992.15,300.75,0.11,0.2273972602739726
18650.0,17992.15,0.0,0.0,0.2273972602739726
18500.0,17992.15,345.0,0.11,0.2273972602739726
18550.0,17992.15,0.0,0.0,0.2273972602739726
18350.0,17992.15,0.0,-0.0,0.2273972602739726
18400.0,17992.15,389.05,0.11,0.2273972602739726
18450.0,17992.15,0.0,0.0,0.2273972602739726
18200.0,17992.15,493.15,0.11,0.2273972602739726
18250.0,17992.15,830.6,0.22,0.2273972602739726
18300.0,17992.15,443.9,0.11,0.2273972602739726
18100.0,17992.15,555.0,0.11,0.2273972602739726
18150.0,17992.15,0.0,-0.0,0.2273972602739726
18000.0,17992.15,613.0,0.11,0.2273972602739726
18050.0,17992.15,0.0,-0.0,0.2273972602739726
17850.0,17992.15,0.0,-0.0,0.2273972602739726
17900.0,17992.15,648.35,0.1,0.2273972602739726
17950.0,17992.15,0.0,-0.0,0.2273972602739726
17750.0,17992.15,0.0,-0.0,0.2273972602739726
17800.0,17992.15,714.1,0.1,0.2273972602739726
17650.0,17992.15,0.0,-0.0,0.2273972602739726
17700.0,17992.15,0.0,-0.0,0.2273972602739726
17500.0,17992.15,936.0,0.09,0.2273972602739726
17550.0,17992.15,0.0,-0.0,0.2273972602739726
17600.0,17992.15,0.0,-0.0,0.2273972602739726
17350.0,17992.15,0.0,-0.0,0.2273972602739726
17400.0,17992.15,0.0,-0.0,0.2273972602739726
17450.0,17992.15,0.0,-0.0,0.2273972602739726
17250.0,17992.15,0.0,-0.0,0.2273972602739726
17300.0,17992.15,0.0,-0.0,0.2273972602739726
17150.0,17992.15,0.0,-0.0,0.2273972602739726
17200.0,17992.15,0.0,-0.0,0.2273972602739726
17050.0,17992.15,0.0,-0.0,0.2273972602739726
17100.0,17992.15,0.0,-0.0,0.2273972602739726
16900.0,17992.15,0.0,-0.0,0.2273972602739726
16950.0,17992.15,0.0,-0.0,0.2273972602739726
16750.0,17992.15,0.0,-0.0,0.2273972602739726
16800.0,17859.45,0.0,-0.0,0.22465753424657534
16850.0,17859.45,0.0,-0.0,0.22465753424657534
16650.0,17859.45,0.0,-0.0,0.22465753424657534
16700.0,17859.45,0.0,-0.0,0.22465753424657534
16550.0,17859.45,0.0,-0.0,0.22465753424657534
16600.0,17859.45,0.0,-0.0,0.22465753424657534
12000.0,17859.45,0.0,-0.3,0.22465753424657534
23000.0,17859.45,7.2,0.21,0.22465753424657534
24000.0,17859.45,7.0,0.24,0.22465753424657534
21000.0,17859.45,11.65,0.14,0.22465753424657534
22000.0,17859.45,8.05,0.17,0.22465753424657534
19700.0,17859.45,0.0,0.05,0.22465753424657534
19750.0,17859.45,0.0,0.05,0.22465753424657534
20000.0,17859.45,24.9,0.11,0.22465753424657534
19600.0,17859.45,0.0,0.04,0.22465753424657534
19650.0,17859.45,0.0,0.05,0.22465753424657534
19450.0,17859.45,0.0,0.04,0.22465753424657534
19500.0,17859.45,50.85,0.11,0.22465753424657534
19550.0,17859.45,0.0,0.04,0.22465753424657534
19350.0,17859.45,0.0,0.04,0.22465753424657534
19400.0,17859.45,0.0,0.04,0.22465753424657534
19200.0,17859.45,0.0,0.03,0.22465753424657534
19250.0,17859.45,0.0,0.03,0.22465753424657534
19300.0,17859.45,0.0,0.03,0.22465753424657534
19150.0,17859.45,0.0,0.03,0.22465753424657534
18950.0,17859.45,0.0,0.02,0.22465753424657534
19000.0,17859.45,130.2,0.11,0.22465753424657534
19050.0,17859.45,0.0,0.02,0.22465753424657534
19100.0,17859.45,279.0,0.17,0.22465753424657534
18850.0,17859.45,0.0,0.02,0.22465753424657534
18900.0,17859.45,0.0,0.02,0.22465753424657534
18700.0,17859.45,210.0,0.11,0.22465753424657534
18750.0,17859.45,0.0,0.01,0.22465753424657534
18800.0,17859.45,205.5,0.12,0.22465753424657534
18600.0,17859.45,248.85,0.11,0.22465753424657534
18650.0,17859.45,0.0,0.01,0.22465753424657534
18500.0,17859.45,281.25,0.11,0.22465753424657534
18550.0,17859.45,0.0,0.01,0.22465753424657534
18400.0,17859.45,325.0,0.11,0.22465753424657534
18450.0,17859.45,0.0,0.0,0.22465753424657534
18250.0,17859.45,830.6,0.24,0.22465753424657534
18300.0,17859.45,367.4,0.11,0.22465753424657534
18350.0,17859.45,0.0,0.0,0.22465753424657534
18100.0,17859.45,467.35,0.11,0.22465753424657534
18150.0,17859.45,0.0,-0.0,0.22465753424657534
18200.0,17859.45,425.0,0.11,0.22465753424657534
18000.0,17859.45,530.0,0.11,0.22465753424657534
18050.0,17859.45,0.0,-0.0,0.22465753424657534
17900.0,17859.45,589.85,0.11,0.22465753424657534
17950.0,17859.45,0.0,-0.0,0.22465753424657534
17750.0,17859.45,0.0,-0.0,0.22465753424657534
17800.0,17859.45,648.75,0.11,0.22465753424657534
17850.0,17859.45,0.0,-0.0,0.22465753424657534
17650.0,17859.45,0.0,-0.0,0.22465753424657534
17700.0,17859.45,0.0,-0.0,0.22465753424657534
17500.0,17859.45,846.55,0.1,0.22465753424657534
17550.0,17859.45,0.0,-0.0,0.22465753424657534
17600.0,17859.45,0.0,-0.0,0.22465753424657534
17400.0,17859.45,0.0,-0.0,0.22465753424657534
17450.0,17859.45,0.0,-0.0,0.22465753424657534
17250.0,17859.45,0.0,-0.0,0.22465753424657534
17300.0,17859.45,0.0,-0.0,0.22465753424657534
17350.0,17859.45,0.0,-0.0,0.22465753424657534
17150.0,17859.45,0.0,-0.0,0.22465753424657534
17200.0,17859.45,0.0,-0.0,0.22465753424657534
17050.0,17859.45,0.0,-0.0,0.22465753424657534
17100.0,17859.45,0.0,-0.0,0.22465753424657534
16900.0,17859.45,0.0,-0.0,0.22465753424657534
16950.0,17859.45,0.0,-0.0,0.22465753424657534
16750.0,17859.45,0.0,-0.0,0.22465753424657534
16750.0,18101.2,0.0,-0.0,0.21643835616438356
16800.0,18101.2,0.0,-0.0,0.21643835616438356
16600.0,18101.2,0.0,-0.0,0.21643835616438356
16650.0,18101.2,0.0,-0.0,0.21643835616438356
16700.0,18101.2,0.0,-0.0,0.21643835616438356
16550.0,18101.2,0.0,-0.0,0.21643835616438356
16350.0,18101.2,0.0,-0.0,0.21643835616438356
16400.0,18101.2,0.0,-0.0,0.21643835616438356
16450.0,18101.2,0.0,-0.0,0.21643835616438356
12000.0,18101.2,0.0,-0.3,0.21643835616438356
23000.0,18101.2,8.15,0.2,0.21643835616438356
24000.0,18101.2,7.0,0.23,0.21643835616438356
21000.0,18101.2,11.55,0.13,0.21643835616438356
22000.0,18101.2,7.1,0.16,0.21643835616438356
19700.0,18101.2,0.0,0.04,0.21643835616438356
19750.0,18101.2,0.0,0.04,0.21643835616438356
20000.0,18101.2,25.5,0.1,0.21643835616438356
19600.0,18101.2,0.0,0.04,0.21643835616438356
19650.0,18101.2,0.0,0.04,0.21643835616438356
19450.0,18101.2,0.0,0.03,0.21643835616438356
19500.0,18101.2,63.5,0.1,0.21643835616438356
19550.0,18101.2,0.0,0.03,0.21643835616438356
19350.0,18101.2,0.0,0.03,0.21643835616438356
19400.0,18101.2,0.0,0.03,0.21643835616438356
19200.0,18101.2,0.0,0.02,0.21643835616438356
19250.0,18101.2,0.0,0.02,0.21643835616438356
19300.0,18101.2,0.0,0.03,0.21643835616438356
19100.0,18101.2,138.1,0.1,0.21643835616438356
19150.0,18101.2,0.0,0.02,0.21643835616438356
18950.0,18101.2,0.0,0.01,0.21643835616438356
19000.0,18101.2,166.0,0.1,0.21643835616438356
19050.0,18101.2,0.0,0.02,0.21643835616438356
18850.0,18101.2,0.0,0.01,0.21643835616438356
18900.0,18101.2,0.0,0.01,0.21643835616438356
18700.0,18101.2,270.2,0.1,0.21643835616438356
18750.0,18101.2,0.0,0.0,0.21643835616438356
18800.0,18101.2,229.95,0.1,0.21643835616438356
18600.0,18101.2,312.9,0.1,0.21643835616438356
18650.0,18101.2,0.0,0.0,0.21643835616438356
18500.0,18101.2,353.0,0.1,0.21643835616438356
18550.0,18101.2,0.0,0.0,0.21643835616438356
18350.0,18101.2,0.0,-0.0,0.21643835616438356
18400.0,18101.2,410.0,0.1,0.21643835616438356
18450.0,18101.2,0.0,-0.0,0.21643835616438356
18250.0,18101.2,830.6,0.21,0.21643835616438356
